,Date,Product_Name,PDP_Views,Orders,add_to_cart,Revenue,Quantity
250,2022-07-04,519™ BEDFORD PANT SPRING CROCUS,19.0,0.0,0.0,0.0,0.0
251,2022-07-04,OJAI LUXOR,92.0,18.0,27.0,1617.56172,36.0
252,2022-07-04,PERSIMMON セーター ALMOND MILK & ICED COFFEE,2.0,0.0,0.0,0.0,0.0
253,2022-07-04,RCI X LEVIS POCKET T-SHIRT IN WASHED GREY,215.0,0.0,8.0,0.0,0.0
254,2022-07-04,ギンガムチェックワンピース,9.0,0.0,0.0,0.0,0.0
255,2022-07-04,ARLO GARMENT DYE CREW PEACH BLOOM,7.0,0.0,0.0,0.0,0.0
256,2022-07-04,HIGH WAISTED CROP FLARE HIGH LIGHT,5.0,0.0,0.0,0.0,0.0
257,2022-07-04,MODULAR ウエストポーチ,16.0,0.0,0.0,0.0,0.0
258,2022-07-04,STAPREST SEAGRASS,156.0,2.0,4.0,152.090966,2.0
259,2022-07-04,502™ MATSU MADE IN JAPAN,55.0,0.0,0.0,0.0,0.0
260,2022-07-04,JEANS FOR WOMEN STONEWARE,102.0,0.0,3.0,0.0,0.0
261,2022-07-04,POSTER LOGO バケットハット,6.0,0.0,0.0,0.0,0.0
262,2022-07-04,STAY LOOSE TAPERED CROP BLUE HAZE RINSE WARM,1.0,0.0,0.0,0.0,0.0
263,2022-07-04,スカウトシャツ FAWN,8.0,0.0,0.0,0.0,0.0
264,2022-07-04,70S HIGH STRAIGHT MARIN HITS,1.0,0.0,0.0,0.0,0.0
265,2022-07-04,オリジナルフィット ALL FOR ONE,26.0,0.0,3.0,0.0,0.0
266,2022-07-04,DISNEY PADDED ボンバージャケット DISNEY BLACKW/MARSHMALLOW,1.0,0.0,0.0,0.0,0.0
267,2022-07-04,RELAXED FIT CLIF,29.0,0.0,0.0,0.0,0.0
268,2022-07-04,CLASSIC ウエスタンシャツ STANDARD RED CAST,50.0,0.0,0.0,0.0,0.0
