Category,Date,Revenue,Orders,Units,Product_Views
レディース Levi's® Red（リーバイスレッド コレクション）,24-06-2022,0,0,0,0
レディース Levi's® Red（リーバイスレッド コレクション）,25-06-2022,0,0,0,0
レディース Levi's® Red（リーバイスレッド コレクション）,26-06-2022,0,0,0,0
レディース Levi's® Red（リーバイスレッド コレクション）,27-06-2022,0,0,0,0
レディース Levi's® Red（リーバイスレッド コレクション）,28-06-2022,0,0,0,0
レディース Levi's® Red（リーバイスレッド コレクション）,29-06-2022,0,0,0,0
レディース Levi's® Red（リーバイスレッド コレクション）,30-06-2022,0,0,0,0
レディース Levi's® Red（リーバイスレッド コレクション）,01-07-2022,0,0,0,0
レディース Levi's® Red（リーバイスレッド コレクション）,02-07-2022,0,0,0,0
レディース Levi's® Red（リーバイスレッド コレクション）,03-07-2022,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,05-07-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,06-07-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,07-07-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,08-07-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,09-07-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,10-07-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,11-07-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,12-07-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,13-07-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,14-07-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,15-07-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,16-07-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,17-07-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,18-07-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,19-07-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,20-07-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,21-07-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,22-07-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,23-07-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,24-07-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,25-07-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,26-07-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,27-07-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,28-07-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,29-07-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,30-07-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,31-07-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,01-08-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,02-08-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,03-08-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,04-08-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,05-08-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,06-08-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,07-08-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,08-08-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,09-08-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,10-08-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,11-08-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,12-08-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,13-08-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,14-08-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,15-08-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,16-08-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,17-08-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,18-08-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,19-08-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,20-08-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,21-08-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,22-08-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,23-08-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,24-08-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,25-08-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,26-08-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,27-08-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,28-08-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,29-08-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,30-08-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,31-08-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,01-09-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,02-09-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,03-09-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,04-09-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,05-09-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,06-09-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,07-09-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,08-09-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,09-09-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,10-09-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,11-09-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,12-09-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,13-09-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,14-09-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,15-09-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,16-09-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,17-09-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,18-09-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,19-09-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,20-09-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,21-09-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,22-09-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,23-09-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,24-09-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,25-09-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,26-09-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,27-09-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,28-09-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,29-09-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,30-09-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,01-10-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,02-10-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,03-10-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,04-10-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,05-10-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,06-10-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,07-10-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,08-10-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,09-10-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,10-10-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,11-10-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,12-10-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,13-10-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,14-10-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,15-10-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,16-10-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,17-10-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,18-10-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,19-10-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,20-10-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,21-10-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,22-10-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,23-10-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,24-10-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,25-10-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,26-10-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,27-10-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,28-10-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,29-10-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,30-10-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,31-10-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,01-11-2021,0,0,0,1
Levi's® Red（リーバイスレッド コレクション）,02-11-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,03-11-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,04-11-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,05-11-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,06-11-2021,0,0,0,0
Levi's® Red（リーバイスレッド コレクション）,07-11-2021,0,0,0,0
